[2026-06-10T08:15:40.643Z] GET https://i.ytimg.com/vi/23h5kjvrr_U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmoD-H5GxlABMu-ojzVDiAhFpvdw → 200 (137ms, 23268B)
[2026-06-10T08:15:40.643Z] GET https://i.ytimg.com/vi/lE7P8uxO2bs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCStor4UpCujzhkHn4WEt-1JAOe-Q → 200 (304ms, 22262B)
[2026-06-10T08:15:40.646Z] GET https://i.ytimg.com/vi/i7Mz-7DH8Wc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBIyGtItjWB34uNObtvxgUNKabLkg → 200 (244ms, 22664B)
[2026-06-10T08:15:40.646Z] GET https://i.ytimg.com/vi/Y2lQDRtGyO0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCcZlilFReS_JiBhPuomBEeEhg9Lg → 200 (363ms, 15996B)
[2026-06-10T08:15:40.646Z] GET https://i.ytimg.com/vi/6-jngeb4nqs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAU7oVLxV6tmjz1RsFYxPCcD_FvqA → 200 (119ms, 15742B)
[2026-06-10T08:15:40.646Z] GET https://i.ytimg.com/vi/3-DY-Eli7Ws/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgBPW2jhGENT84xErezqqcCrSgqA → 200 (255ms, 18454B)
[2026-06-10T08:15:40.646Z] GET https://i.ytimg.com/vi/-EcW6u_yAqQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6iRWz9OqnUjRwFtRS6asFtWV9iA → 200 (349ms, 18990B)
[2026-06-10T08:15:40.646Z] GET https://i.ytimg.com/vi/1E3fCbUbrzA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFWZtUZWvSJtmtMqQ1TbiUedz8yw → 200 (268ms, 16137B)
[2026-06-10T08:15:40.646Z] GET https://i.ytimg.com/vi/LJScGOZGgD4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAo86ChEwI_8ytLXuDZ5hIkk3AcWg → 200 (341ms, 18762B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/M2BhRtJVQ2M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAPE3Pw4dMUHgJgkZ1D0p7gGtZt4Q → 200 (176ms, 18401B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/OwjaRPnMYkw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAxqjRs9qggGv3tW_C48pmrbGuaHg → 200 (325ms, 16910B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/GKKRzP19Qgs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAWGPfKVTzC8jBR0TqhwV-OExw8zA → 200 (347ms, 16930B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/rgCybe6QNAA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCeeGJOFPmDp-zUpoE4Y_TRQRcUoA → 200 (318ms, 17680B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/JJSx3x3GyOU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDssNrLqr8LC0TbcHsZoEOx6DUvQg → 200 (284ms, 19288B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/twEoo8Sidz8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClQbK3LVyJot4T8ua0JeH2cbxBIg → 200 (165ms, 20779B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/pPEh9ul2NbI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkzj9j2GPDOxxhkbvu2i8aBh9r3A → 200 (358ms, 19003B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/hqHYOrMg3Kg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzPfnr5QrAV_iLG58B8t4wYN7u0g → 200 (189ms, 19637B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/wA1JZNOL9Jw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAa7_yw2D2_RJAlYZViw8pdLREI8Q → 200 (256ms, 18637B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/9uqynsNG51Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCkp8IU3CewdYRA2kxJoH0NOzU82A → 200 (353ms, 15337B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/5erRLWoKvGo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAt3iyNuHfa_W9lq_gjXQT_g5y9ww → 200 (210ms, 16551B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/XOvctDVEmVA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGDl-p5SaWvCxOL20PPmhkDGHXMA → 200 (364ms, 16547B)
[2026-06-10T08:15:40.649Z] GET https://i.ytimg.com/vi/VzPWSqb8Mww/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPcaZ0LBiGnzyu8v1ach3YXuzPpw → 200 (232ms, 17415B)
[2026-06-10T08:15:40.650Z] GET https://i.ytimg.com/vi/5n3QqyQEpHU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmPYFLkaETdxXfFyR8Ifu6io4P8Q → 200 (267ms, 16136B)
[2026-06-10T08:15:40.650Z] GET https://i.ytimg.com/vi/odn2H7-Zt3E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_XIIJmMUmxPtadBDVhwWeCyW1OA → 200 (275ms, 17818B)
[2026-06-10T08:15:40.650Z] GET https://i.ytimg.com/vi/NyPrjL0uVgA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDgDz8Xuv9udPUg_u1NBJJ3YsrxIw → 200 (331ms, 17642B)
[2026-06-10T08:15:40.650Z] GET https://i.ytimg.com/vi/09Rge4O0gEE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDF2nA-blIyCaNkpArcx7axahd9iw → 200 (287ms, 14393B)
[2026-06-10T08:15:41.064Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → pending (?ms, ?B)
[2026-06-10T08:15:41.064Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → pending (?ms, ?B)
[2026-06-10T08:15:41.175Z] GET https://i.ytimg.com/vi/u9SEkGgmEbo/hqdefault.jpg?v=697b5e7e&sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAD8pJpNj4t3DWK_TeIK3KKcMexhw → 200 (?ms, -644B)
[2026-06-10T08:15:41.176Z] GET https://i.ytimg.com/vi/IxhiaOhb5L4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAglq625oX5_fRVptEW3jQX86GDLA → 200 (?ms, -644B)
[2026-06-10T08:15:58.003Z] GET http://localhost:8765/index.html → 200 (6ms, 25637B)
[2026-06-10T08:15:58.016Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -768B)
[2026-06-10T08:15:58.017Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -743B)
[2026-06-10T08:15:58.024Z] GET http://localhost:8765/styles.css → 200 (29ms, 10410B)
[2026-06-10T08:15:58.024Z] GET https://placehold.co/300x170?text=No+Video → 200 (?ms, -773B)
[2026-06-10T08:15:58.025Z] GET https://placehold.co/280x157.5/333333/FFFFFF?text=No+Thumbnail → pending (?ms, ?B)
[2026-06-10T08:15:58.025Z] GET http://localhost:8765/core-utils.js → 200 (3ms, -194B)
[2026-06-10T08:15:58.032Z] GET http://localhost:8765/core-obs.js → 404 (37ms, ?B)
[2026-06-10T08:15:58.032Z] GET http://localhost:8765/core-scheduler.js → 404 (37ms, ?B)
[2026-06-10T08:15:58.032Z] GET http://localhost:8765/player-loop.js → 404 (37ms, ?B)
[2026-06-10T08:15:58.032Z] GET http://localhost:8765/player-live.js → 404 (37ms, ?B)
[2026-06-10T08:15:58.032Z] GET http://localhost:8765/player-delay.js → 404 (37ms, ?B)
[2026-06-10T08:15:58.032Z] GET http://localhost:8765/player-localpc.js → 404 (37ms, ?B)
[2026-06-10T08:15:58.033Z] GET http://localhost:8765/monitor-live.js → 200 (37ms, 25330B)
[2026-06-10T08:15:58.033Z] GET http://localhost:8765/monitor-katha.js → 200 (36ms, 12462B)
[2026-06-10T08:15:58.033Z] GET http://localhost:8765/main.js → 404 (36ms, ?B)
[2026-06-10T08:15:58.064Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, -815B)
[2026-06-10T08:15:58.070Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fexample.com → pending (?ms, ?B)
[2026-06-10T08:15:58.070Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2Fchannel%2FUCQXWP4gEdEwlb6vodwrU75A%2Fvideos → pending (?ms, ?B)
[2026-06-10T08:15:58.127Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → 200 (923ms, 1087377B)
[2026-06-10T08:15:58.605Z] GET https://i.ytimg.com/vi/D4KmhzIW31o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCr9S7-qY0pM-PsZGYCsjimWJeZiw → 200 (?ms, -643B)
[2026-06-10T08:15:58.605Z] GET https://i.ytimg.com/vi/X4h7LjQNidA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCP1FAFicBW2GTJUPu8UagL722KLg → 200 (?ms, -651B)
[2026-06-10T08:15:58.606Z] GET https://i.ytimg.com/vi/bmFzf93EReg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtUyBjmdiT0KAcunsSPa16nRWJ_A → 200 (?ms, -643B)
[2026-06-10T08:15:58.606Z] GET https://i.ytimg.com/vi/CPNLIbAYMkc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDRHEotmCqTvb0Ccwoc6teyWcQV-w → 200 (?ms, -643B)
[2026-06-10T08:15:58.606Z] GET https://i.ytimg.com/vi/23h5kjvrr_U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmoD-H5GxlABMu-ojzVDiAhFpvdw → 200 (?ms, -644B)
[2026-06-10T08:15:58.607Z] GET https://i.ytimg.com/vi/lE7P8uxO2bs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCStor4UpCujzhkHn4WEt-1JAOe-Q → 200 (?ms, -644B)
[2026-06-10T08:15:58.607Z] GET https://i.ytimg.com/vi/i7Mz-7DH8Wc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBIyGtItjWB34uNObtvxgUNKabLkg → 200 (?ms, -644B)
[2026-06-10T08:15:58.608Z] GET https://i.ytimg.com/vi/Y2lQDRtGyO0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCcZlilFReS_JiBhPuomBEeEhg9Lg → 200 (?ms, -644B)
[2026-06-10T08:15:58.608Z] GET https://i.ytimg.com/vi/6-jngeb4nqs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAU7oVLxV6tmjz1RsFYxPCcD_FvqA → 200 (1ms, -644B)
[2026-06-10T08:15:58.609Z] GET https://i.ytimg.com/vi/3-DY-Eli7Ws/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgBPW2jhGENT84xErezqqcCrSgqA → 200 (?ms, -644B)
[2026-06-10T08:15:58.609Z] GET https://i.ytimg.com/vi/-EcW6u_yAqQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6iRWz9OqnUjRwFtRS6asFtWV9iA → 200 (1ms, -644B)
[2026-06-10T08:15:58.610Z] GET https://i.ytimg.com/vi/1E3fCbUbrzA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFWZtUZWvSJtmtMqQ1TbiUedz8yw → 200 (?ms, -644B)
[2026-06-10T08:15:58.610Z] GET https://i.ytimg.com/vi/LJScGOZGgD4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAo86ChEwI_8ytLXuDZ5hIkk3AcWg → 200 (2ms, -644B)
[2026-06-10T08:15:58.612Z] GET https://i.ytimg.com/vi/M2BhRtJVQ2M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAPE3Pw4dMUHgJgkZ1D0p7gGtZt4Q → 200 (?ms, -644B)
[2026-06-10T08:15:58.614Z] GET https://i.ytimg.com/vi/OwjaRPnMYkw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAxqjRs9qggGv3tW_C48pmrbGuaHg → 200 (?ms, -644B)
[2026-06-10T08:15:58.614Z] GET https://i.ytimg.com/vi/GKKRzP19Qgs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAWGPfKVTzC8jBR0TqhwV-OExw8zA → 200 (?ms, -644B)
[2026-06-10T08:15:58.615Z] GET https://i.ytimg.com/vi/rgCybe6QNAA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCeeGJOFPmDp-zUpoE4Y_TRQRcUoA → 200 (?ms, -644B)
[2026-06-10T08:15:58.615Z] GET https://i.ytimg.com/vi/JJSx3x3GyOU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDssNrLqr8LC0TbcHsZoEOx6DUvQg → 200 (?ms, -644B)
[2026-06-10T08:15:58.616Z] GET https://i.ytimg.com/vi/twEoo8Sidz8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClQbK3LVyJot4T8ua0JeH2cbxBIg → 200 (?ms, -644B)
[2026-06-10T08:15:58.616Z] GET https://i.ytimg.com/vi/pPEh9ul2NbI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkzj9j2GPDOxxhkbvu2i8aBh9r3A → 200 (1ms, -644B)
[2026-06-10T08:15:58.617Z] GET https://i.ytimg.com/vi/hqHYOrMg3Kg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzPfnr5QrAV_iLG58B8t4wYN7u0g → 200 (?ms, -644B)
[2026-06-10T08:15:58.617Z] GET https://i.ytimg.com/vi/wA1JZNOL9Jw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAa7_yw2D2_RJAlYZViw8pdLREI8Q → 200 (1ms, -644B)
[2026-06-10T08:15:58.618Z] GET https://i.ytimg.com/vi/9uqynsNG51Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCkp8IU3CewdYRA2kxJoH0NOzU82A → 200 (?ms, -644B)
[2026-06-10T08:15:58.618Z] GET https://i.ytimg.com/vi/5erRLWoKvGo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAt3iyNuHfa_W9lq_gjXQT_g5y9ww → 200 (2ms, -644B)
[2026-06-10T08:15:58.620Z] GET https://i.ytimg.com/vi/XOvctDVEmVA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGDl-p5SaWvCxOL20PPmhkDGHXMA → 200 (?ms, -644B)
[2026-06-10T08:15:58.621Z] GET https://i.ytimg.com/vi/VzPWSqb8Mww/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPcaZ0LBiGnzyu8v1ach3YXuzPpw → 200 (?ms, -644B)
[2026-06-10T08:15:58.622Z] GET https://i.ytimg.com/vi/5n3QqyQEpHU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmPYFLkaETdxXfFyR8Ifu6io4P8Q → 200 (?ms, -644B)
[2026-06-10T08:15:58.622Z] GET https://i.ytimg.com/vi/odn2H7-Zt3E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_XIIJmMUmxPtadBDVhwWeCyW1OA → 200 (?ms, -644B)
[2026-06-10T08:15:58.622Z] GET https://i.ytimg.com/vi/NyPrjL0uVgA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDgDz8Xuv9udPUg_u1NBJJ3YsrxIw → 200 (?ms, -644B)
[2026-06-10T08:15:58.622Z] GET https://i.ytimg.com/vi/09Rge4O0gEE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDF2nA-blIyCaNkpArcx7axahd9iw → 200 (?ms, -644B)
[2026-06-10T08:15:59.060Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → pending (?ms, ?B)
[2026-06-10T08:15:59.060Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → pending (?ms, ?B)
[2026-06-10T08:15:59.195Z] GET https://i.ytimg.com/vi/u9SEkGgmEbo/hqdefault.jpg?v=697b5e7e&sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAD8pJpNj4t3DWK_TeIK3KKcMexhw → 200 (3ms, -644B)
[2026-06-10T08:15:59.195Z] GET https://i.ytimg.com/vi/IxhiaOhb5L4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAglq625oX5_fRVptEW3jQX86GDLA → 200 (3ms, -644B)
[2026-06-10T08:16:28.074Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:16:28.856Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → 200 (130ms, 458B)
[2026-06-10T08:16:28.856Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → 200 (124ms, 502B)
[2026-06-10T08:16:58.067Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:16:58.841Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → 200 (118ms, 458B)
[2026-06-10T08:16:58.841Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → 200 (118ms, 502B)
[2026-06-10T08:17:28.065Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:17:28.843Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → 200 (128ms, 458B)
[2026-06-10T08:17:28.843Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → 200 (117ms, 502B)
[2026-06-10T08:17:58.077Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:17:58.929Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → 200 (113ms, 458B)
[2026-06-10T08:17:58.929Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → 200 (119ms, 502B)
[2026-06-10T08:18:28.077Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:18:28.858Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → 200 (118ms, 458B)
[2026-06-10T08:18:28.858Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → 200 (110ms, 502B)
[2026-06-10T08:18:58.069Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:18:59.212Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → pending (?ms, ?B)
[2026-06-10T08:18:59.212Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → pending (?ms, ?B)
[2026-06-10T08:19:28.073Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:19:28.902Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → 200 (127ms, 458B)
[2026-06-10T08:19:28.902Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → 200 (126ms, 502B)
[2026-06-10T08:19:58.070Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:19:58.980Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → 200 (117ms, 458B)
[2026-06-10T08:19:58.980Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → 200 (113ms, 502B)
[2026-06-10T08:20:28.071Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:20:28.869Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → 200 (120ms, 458B)
[2026-06-10T08:20:28.869Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → 200 (120ms, 502B)
[2026-06-10T08:20:58.068Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:20:58.854Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → 200 (114ms, 458B)
[2026-06-10T08:20:58.854Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → 200 (112ms, 502B)
[2026-06-10T08:21:28.062Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:21:28.845Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → 200 (124ms, 458B)
[2026-06-10T08:21:28.845Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → 200 (116ms, 502B)
[2026-06-10T08:21:58.062Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:21:58.877Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → 200 (118ms, 458B)
[2026-06-10T08:21:58.877Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → 200 (114ms, 502B)
[2026-06-10T08:22:28.067Z] GET http://localhost:8765/proxy?url=https%3A%2F%2Fwww.youtube.com%2F%40swaminarayan%2Fstreams → pending (?ms, ?B)
[2026-06-10T08:22:28.880Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=u9SEkGgmEbo&format=json → 200 (122ms, 458B)
[2026-06-10T08:22:28.880Z] GET https://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=IxhiaOhb5L4&format=json → 200 (119ms, 502B)
